,img,bbox,label
463,../../malaria/images/7ef90770-6aeb-45eb-9744-49c5247dde30.png,"[(877, 727, 969, 832), (739, 758, 839, 865), (632, 51, 755, 182), (804, 565, 911, 669), (957, 788, 1044, 880), (54, 1180, 179, 1307), (333, 955, 451, 1078), (785, 438, 897, 562), (910, 1091, 1032, 1214), (27, 647, 148, 769), (949, 890, 1061, 984), (734, 902, 853, 1016), (675, 399, 792, 516), (707, 558, 787, 649), (1039, 1164, 1155, 1289), (977, 311, 1084, 422), (388, 636, 493, 754), (819, 328, 909, 440), (887, 618, 989, 721), (601, 869, 710, 985), (119, 325, 237, 447), (27, 392, 141, 508), (208, 747, 333, 860), (238, 872, 347, 976), (809, 837, 927, 938), (488, 983, 592, 1090), (192, 266, 304, 383), (1032, 280, 1149, 395), (403, 427, 522, 562), (388, 842, 488, 957), (770, 1009, 897, 1138), (136, 546, 242, 659), (339, 1077, 457, 1184), (522, 69, 638, 195), (935, 435, 1041, 546), (484, 522, 593, 627), (979, 374, 1095, 492), (770, 697, 879, 785), (170, 974, 275, 1097), (569, 384, 685, 507), (194, 686, 313, 805), (477, 670, 609, 807), (911, 77, 1036, 197), (680, 635, 780, 738), (315, 1307, 466, 1497), (383, 1162, 548, 1348), (652, 1082, 798, 1219), (34, 524, 156, 659), (287, 131, 524, 312), (999, 113, 1110, 254), (222, 588, 325, 697), (71, 1044, 178, 1134), (75, 967, 169, 1061), (674, 1324, 779, 1422), (969, 1315, 1089, 1414), (1076, 1290, 1181, 1397), (909, 990, 1014, 1097), (963, 1005, 1065, 1099), (854, 1174, 935, 1268), (916, 479, 1027, 582), (1063, 543, 1168, 646), (344, 749, 441, 847), (488, 556, 603, 676), (289, 823, 376, 907), (477, 813, 582, 937), (507, 869, 616, 986), (578, 813, 708, 907), (582, 642, 669, 738), (618, 699, 706, 792), (792, 578, 898, 689), (995, 719, 1104, 815), (860, 434, 950, 530), (1080, 802, 1179, 909), (742, 1196, 843, 1292), (398, 708, 485, 830), (582, 1147, 674, 1268), (638, 1155, 738, 1264), (978, 909, 1089, 1003), (56, 366, 154, 462), (1031, 729, 1131, 834), (1050, 633, 1132, 736), (990, 205, 1091, 297), (1089, 47, 1196, 162), (565, 30, 680, 145), (768, 853, 873, 962)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
464,../../malaria/images/9cdee92c-6267-4188-a41e-125bc0abb9ae.png,"[(734, 181, 833, 275), (628, 816, 729, 915), (754, 1281, 851, 1375), (265, 541, 369, 645), (880, 835, 989, 930), (429, 1488, 535, 1587), (577, 647, 686, 748), (829, 1475, 925, 1590), (717, 1152, 825, 1264), (853, 1066, 962, 1177), (854, 956, 945, 1053), (660, 1217, 749, 1312), (33, 1130, 160, 1252), (904, 735, 1015, 835), (546, 1242, 655, 1345), (342, 1359, 456, 1476), (991, 670, 1102, 778), (1063, 383, 1160, 479), (466, 692, 575, 799), (1044, 265, 1161, 383), (515, 955, 623, 1073), (52, 289, 165, 399), (298, 790, 404, 889), (966, 1365, 1063, 1466), (1031, 1412, 1133, 1503), (184, 646, 273, 743), (484, 492, 605, 622), (131, 903, 240, 1006), (305, 886, 422, 1000), (464, 1398, 584, 1495), (399, 474, 498, 585), (606, 1285, 737, 1406), (1079, 1137, 1177, 1229), (22, 401, 136, 513), (727, 1397, 841, 1515), (860, 11, 963, 119), (548, 206, 662, 313), (500, 99, 632, 195), (382, 900, 494, 1008), (141, 324, 243, 433), (197, 147, 308, 260), (881, 1388, 974, 1483), (505, 793, 616, 888), (68, 979, 184, 1091), (309, 694, 436, 789), (1092, 517, 1200, 624), (965, 0, 1067, 93)]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
465,../../malaria/images/bc1a58fd-736b-4812-a051-2c376cff50b7.png,"[(269, 261, 395, 382), (297, 1262, 427, 1392), (720, 838, 838, 950), (386, 889, 494, 1000), (113, 1454, 242, 1572), (39, 730, 151, 838), (468, 1176, 591, 1296), (167, 366, 278, 476), (934, 483, 1067, 616), (887, 1087, 1013, 1207), (694, 681, 811, 790), (332, 999, 454, 1120), (236, 504, 364, 622), (221, 1199, 340, 1316), (101, 55, 231, 184), (499, 0, 635, 141), (886, 359, 1014, 485), (389, 1291, 515, 1434)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
466,../../malaria/images/f2a8a483-b254-43aa-817f-7d525adb8911.png,"[(463, 423, 582, 544), (851, 1415, 965, 1528), (5, 484, 120, 596), (361, 237, 479, 373), (507, 1365, 629, 1489), (794, 155, 920, 274), (763, 278, 886, 385), (515, 606, 625, 717), (242, 1327, 361, 1449), (958, 622, 1080, 744), (640, 495, 759, 606), (168, 844, 291, 973), (187, 648, 309, 770), (939, 737, 1049, 845), (587, 276, 712, 390), (1075, 1338, 1190, 1459), (238, 210, 345, 330), (78, 621, 192, 729), (111, 82, 245, 203), (481, 264, 588, 382), (215, 343, 327, 467), (35, 1344, 156, 1462), (626, 329, 741, 448), (938, 491, 1056, 618), (214, 518, 357, 649), (545, 781, 665, 908), (565, 1143, 678, 1244), (1005, 799, 1136, 915), (89, 437, 203, 575), (23, 728, 153, 844), (839, 85, 947, 192), (37, 988, 151, 1108), (91, 202, 218, 319), (941, 989, 1067, 1124), (123, 1424, 238, 1543), (1082, 865, 1190, 985), (531, 1252, 650, 1369), (562, 7, 695, 136), (13, 1209, 132, 1333), (132, 972, 256, 1090), (681, 1435, 799, 1558), (278, 1402, 384, 1509), (551, 974, 670, 1083), (36, 859, 148, 968), (772, 390, 900, 518), (623, 1289, 748, 1418), (678, 178, 796, 312), (338, 1159, 459, 1285), (233, 1118, 357, 1247), (376, 541, 471, 637), (600, 981, 699, 1085), (468, 1049, 579, 1166), (150, 1386, 254, 1503), (574, 1099, 685, 1203)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
467,../../malaria/images/deeaa5b3-3895-4aec-a2ce-ed6404862cdf.png,"[(128, 1085, 241, 1200), (72, 100, 175, 212), (269, 49, 387, 151), (286, 1342, 420, 1451), (390, 1092, 524, 1203), (611, 1161, 733, 1291), (756, 937, 878, 1049), (98, 1350, 220, 1464), (25, 485, 124, 588), (485, 1017, 569, 1123), (802, 683, 923, 757), (155, 1187, 272, 1303), (153, 1298, 270, 1406), (1012, 1209, 1127, 1312), (984, 129, 1116, 228), (537, 114, 670, 222), (887, 1346, 994, 1458), (645, 270, 768, 374), (874, 1482, 958, 1583), (370, 6, 492, 136), (107, 249, 203, 363), (990, 571, 1093, 657), (312, 128, 443, 235), (558, 1050, 689, 1170), (624, 580, 730, 683), (359, 985, 472, 1122), (731, 573, 857, 684), (859, 1239, 960, 1333), (468, 1412, 585, 1531), (826, 36, 947, 157), (252, 1243, 361, 1367), (414, 171, 530, 316), (903, 972, 1022, 1056), (882, 839, 987, 937), (400, 1230, 494, 1360), (12, 315, 128, 427), (714, 66, 836, 182), (914, 85, 1013, 216), (278, 1072, 396, 1195), (127, 676, 237, 775), (754, 1339, 880, 1436), (1056, 199, 1168, 303), (840, 165, 932, 300), (732, 487, 882, 567), (560, 304, 678, 429), (889, 1116, 991, 1230), (779, 760, 927, 860), (544, 1216, 665, 1341), (912, 215, 1022, 309), (92, 1467, 194, 1568), (777, 225, 880, 341), (580, 772, 699, 894), (272, 823, 379, 940), (189, 1427, 357, 1511), (373, 832, 462, 934), (705, 852, 825, 966), (871, 456, 981, 578), (672, 1340, 800, 1461), (780, 1132, 875, 1244), (961, 455, 1099, 574), (668, 730, 785, 866), (1074, 48, 1195, 156), (1049, 350, 1133, 478), (1058, 1062, 1185, 1198), (480, 782, 584, 896), (1013, 218, 1124, 325), (1, 1138, 100, 1260), (976, 1068, 1052, 1234), (740, 1428, 848, 1561), (831, 548, 926, 686), (924, 379, 1040, 485), (158, 396, 279, 516), (717, 1250, 825, 1347), (1, 197, 105, 304), (237, 1112, 338, 1249), (1086, 424, 1162, 560), (347, 1191, 448, 1326), (776, 340, 897, 443), (126, 501, 236, 613), (296, 945, 406, 1085), (6, 1264, 113, 1418), (192, 299, 339, 419), (62, 642, 171, 757), (1096, 829, 1199, 941), (667, 1469, 775, 1591), (36, 1431, 133, 1596), (958, 642, 1076, 736), (741, 410, 883, 502), (1077, 681, 1164, 820), (871, 999, 965, 1090), (789, 811, 910, 912), (660, 864, 766, 987), (599, 882, 756, 1019), (903, 583, 1013, 700), (864, 884, 999, 978), (789, 1227, 905, 1356), (848, 1118, 951, 1241), (789, 1435, 901, 1596)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
468,../../malaria/images/81c3c8f0-d5a9-4dda-afd5-e86f6afd9424.png,"[(113, 948, 207, 1059), (408, 843, 501, 930), (231, 163, 319, 261), (886, 896, 965, 990), (486, 1462, 585, 1573), (860, 310, 962, 413), (209, 741, 311, 842), (145, 1112, 257, 1228), (936, 562, 1022, 654), (1023, 64, 1119, 167), (959, 344, 1056, 444), (205, 834, 319, 956), (674, 779, 768, 890), (942, 1116, 1042, 1210), (1065, 447, 1165, 551), (20, 824, 120, 927), (819, 575, 913, 675), (563, 808, 670, 911), (772, 1316, 877, 1412), (919, 1495, 1020, 1600), (941, 443, 1041, 541), (913, 787, 1025, 905), (267, 1325, 347, 1403), (1072, 1121, 1164, 1224), (580, 721, 689, 804), (1059, 344, 1149, 439), (35, 681, 191, 820), (471, 599, 580, 708), (817, 460, 931, 562), (963, 650, 1054, 757), (939, 1014, 1038, 1121), (657, 1275, 764, 1378), (817, 1001, 933, 1102), (475, 894, 577, 1003), (710, 103, 809, 207), (569, 558, 674, 676), (672, 608, 776, 718), (978, 1301, 1070, 1416), (199, 1223, 295, 1346), (305, 1407, 398, 1502), (652, 323, 747, 421), (1012, 181, 1107, 280), (985, 688, 1100, 809), (347, 172, 501, 281), (877, 1377, 984, 1486), (294, 721, 394, 840), (993, 1384, 1089, 1489), (690, 1418, 804, 1531), (124, 526, 235, 633), (783, 1418, 882, 1525), (957, 1185, 1072, 1286), (280, 98, 383, 205), (870, 1271, 965, 1368), (44, 1047, 156, 1149), (263, 1424, 362, 1525), (715, 1112, 826, 1226), (456, 1014, 545, 1113), (723, 171, 870, 315), (203, 274, 317, 377), (32, 195, 124, 295), (809, 285, 913, 389), (349, 25, 427, 118), (614, 32, 714, 145), (592, 1158, 702, 1268), (310, 1239, 413, 1352), (315, 977, 424, 1091), (796, 408, 873, 510), (528, 295, 624, 389), (288, 1115, 403, 1235), (614, 1100, 720, 1211), (453, 332, 543, 428), (49, 287, 147, 407), (888, 1216, 993, 1339), (675, 468, 782, 578), (436, 934, 542, 1057), (300, 939, 412, 1058), (686, 532, 797, 636), (0, 554, 146, 727), (627, 956, 777, 1102), (304, 321, 419, 453), (513, 145, 623, 246), (680, 413, 794, 522), (518, 314, 607, 430), (581, 249, 673, 367), (528, 193, 627, 291), (560, 145, 665, 263), (843, 1446, 946, 1555), (712, 1061, 815, 1174), (353, 1119, 443, 1239), (374, 1052, 466, 1147), (308, 1221, 421, 1315), (381, 278, 471, 357), (376, 370, 453, 468), (237, 355, 336, 464), (126, 331, 269, 421), (772, 920, 858, 1046)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
469,../../malaria/images/a1669b59-fe09-4fe6-ba9f-06bec6725502.png,"[(758, 1345, 887, 1474), (1067, 611, 1178, 727), (786, 1004, 898, 1124), (553, 961, 680, 1091), (992, 257, 1073, 356), (661, 905, 774, 1012), (68, 128, 162, 238), (287, 486, 406, 609), (679, 1181, 803, 1314), (119, 279, 240, 405), (260, 270, 371, 396), (1039, 350, 1148, 456), (878, 1328, 985, 1432), (680, 300, 792, 412), (478, 719, 592, 847), (317, 392, 431, 502), (734, 615, 856, 744), (128, 1067, 252, 1179), (501, 328, 616, 443), (707, 1067, 809, 1170), (659, 836, 764, 926), (335, 606, 431, 715), (392, 756, 496, 867), (884, 1130, 988, 1229), (423, 362, 515, 469), (84, 758, 195, 863), (125, 841, 252, 969), (783, 276, 886, 392), (900, 732, 1004, 850), (477, 206, 586, 331), (468, 7, 567, 100), (945, 1197, 1049, 1303), (469, 524, 575, 633), (138, 1230, 256, 1357), (181, 450, 289, 569), (473, 1385, 612, 1506), (616, 590, 708, 686), (439, 1040, 567, 1160), (490, 866, 609, 983), (996, 689, 1099, 800), (616, 284, 729, 404), (517, 442, 647, 552), (365, 1468, 484, 1589), (542, 72, 641, 178), (100, 964, 215, 1075), (658, 717, 775, 824), (405, 177, 483, 277), (423, 1280, 560, 1401), (530, 1121, 659, 1235), (979, 150, 1097, 258), (460, 97, 553, 193), (851, 374, 956, 494), (1066, 252, 1184, 355), (516, 178, 625, 283), (488, 616, 619, 735), (567, 671, 672, 767), (468, 1175, 601, 1297), (890, 621, 997, 746), (47, 450, 144, 541), (609, 759, 717, 866), (205, 388, 320, 514), (1024, 59, 1150, 174), (891, 363, 991, 478), (893, 202, 999, 310), (424, 902, 524, 1022), (442, 823, 542, 934), (2, 324, 131, 467), (927, 57, 1079, 179), (755, 823, 859, 943), (784, 807, 900, 941), (1004, 1208, 1090, 1296)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
470,../../malaria/images/f81806a8-5883-446c-be78-f0145b12dbdd.png,"[(462, 1102, 564, 1236), (427, 199, 545, 321), (992, 690, 1100, 808), (391, 1444, 502, 1548), (11, 674, 129, 791), (905, 433, 1029, 547), (431, 801, 548, 908), (489, 531, 617, 641), (629, 177, 756, 301), (690, 469, 805, 600), (355, 649, 452, 732), (875, 758, 988, 871), (316, 1046, 448, 1155), (1073, 489, 1194, 612), (590, 1113, 713, 1223), (627, 909, 733, 1040), (877, 56, 997, 175), (559, 17, 688, 134), (242, 278, 356, 403), (781, 675, 881, 817), (760, 1006, 879, 1106), (369, 106, 491, 241), (250, 397, 360, 529), (824, 529, 965, 652), (736, 1194, 865, 1311), (28, 179, 171, 284), (757, 297, 882, 431), (428, 562, 530, 664), (543, 1167, 650, 1317), (825, 147, 961, 275), (330, 412, 443, 545), (758, 217, 901, 335), (717, 736, 802, 894), (593, 443, 700, 562), (219, 1210, 358, 1304), (803, 833, 911, 967), (699, 842, 819, 998), (350, 1163, 457, 1287), (651, 337, 768, 470)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
471,../../malaria/images/cecbf663-0751-4e7f-b298-770c88afc2c1.png,"[(1056, 1038, 1159, 1145), (775, 271, 875, 372), (958, 287, 1059, 384), (294, 154, 399, 271), (355, 59, 452, 180), (508, 488, 600, 597), (134, 258, 250, 374), (694, 1139, 794, 1249), (984, 876, 1076, 969), (54, 1312, 159, 1408), (1088, 182, 1183, 285), (36, 196, 130, 295), (59, 1405, 167, 1516), (835, 949, 951, 1071), (961, 70, 1079, 196), (1072, 66, 1177, 176), (670, 1418, 759, 1515), (845, 333, 962, 441), (707, 176, 804, 283), (663, 32, 777, 146), (699, 792, 800, 914), (601, 171, 706, 287), (129, 675, 246, 799), (976, 186, 1096, 299), (1069, 934, 1173, 1035), (372, 1123, 489, 1233), (1069, 830, 1173, 936), (120, 1083, 219, 1190), (751, 1037, 845, 1133), (343, 495, 488, 632), (469, 1382, 605, 1504), (363, 1342, 459, 1451), (343, 1434, 442, 1552), (774, 98, 895, 224), (686, 1249, 802, 1369), (151, 947, 279, 1068), (877, 195, 982, 302), (266, 1386, 364, 1480), (1033, 705, 1125, 811), (1002, 1340, 1135, 1477), (474, 1294, 568, 1377), (467, 1195, 572, 1291), (792, 602, 898, 714), (420, 662, 526, 765), (148, 147, 248, 255), (68, 1130, 166, 1240), (237, 358, 345, 457), (281, 435, 382, 537), (117, 1242, 212, 1343), (75, 57, 162, 156), (452, 92, 550, 203), (1013, 326, 1153, 441), (607, 738, 721, 861), (244, 1438, 343, 1541), (30, 956, 146, 1054), (237, 729, 360, 844), (194, 1273, 280, 1377), (1008, 729, 1115, 832), (811, 783, 918, 898), (15, 708, 115, 823), (888, 64, 999, 173), (34, 631, 119, 755), (370, 737, 478, 850), (1016, 454, 1134, 573), (816, 1359, 917, 1481), (102, 362, 201, 472), (221, 804, 323, 920), (253, 1183, 359, 1285), (597, 1266, 693, 1358), (24, 809, 124, 911), (415, 1489, 515, 1596), (945, 575, 1054, 680), (925, 678, 1034, 799), (106, 844, 243, 930), (839, 682, 944, 773), (524, 216, 639, 355), (841, 874, 949, 974), (174, 1175, 283, 1283), (521, 641, 610, 733), (150, 1484, 272, 1599), (567, 1231, 678, 1341), (98, 126, 188, 207), (2, 317, 120, 445), (575, 648, 678, 751), (935, 539, 1029, 655), (967, 475, 1052, 562), (1097, 608, 1198, 714)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
472,../../malaria/images/4aad9589-6b32-4522-bcd7-ca04687a02ca.png,"[(404, 246, 498, 349), (808, 1273, 921, 1380), (348, 590, 456, 700), (532, 596, 640, 703), (971, 820, 1062, 923), (56, 581, 157, 686), (218, 1259, 316, 1381), (927, 1463, 1049, 1591), (125, 1218, 224, 1340), (884, 1357, 1047, 1442), (57, 753, 180, 874), (880, 569, 1014, 668), (859, 630, 993, 759), (889, 1017, 1010, 1141), (571, 493, 701, 622), (512, 1193, 630, 1322), (551, 245, 674, 359)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
473,../../malaria/images/58d75854-be99-484e-89f0-4ab208fe07e0.png,"[(694, 1011, 782, 1099), (273, 639, 371, 739), (332, 465, 424, 564), (728, 1393, 816, 1494), (103, 534, 203, 629), (380, 678, 497, 796), (786, 68, 883, 165), (440, 275, 549, 371), (455, 1214, 545, 1306), (670, 517, 771, 609), (71, 94, 175, 191), (1022, 1292, 1134, 1411), (23, 194, 126, 298), (58, 330, 156, 424), (1022, 622, 1123, 737), (360, 1301, 447, 1400), (360, 905, 453, 1003), (272, 983, 369, 1066), (34, 1112, 130, 1208), (1050, 254, 1169, 362), (842, 166, 945, 273), (812, 1264, 906, 1355), (767, 950, 863, 1058), (264, 185, 358, 280), (1036, 812, 1138, 918), (911, 1323, 1039, 1458), (700, 413, 790, 512), (550, 33, 664, 146), (649, 142, 744, 237), (214, 61, 336, 174), (635, 1468, 747, 1576), (522, 1139, 621, 1246), (1035, 1163, 1126, 1251), (657, 1240, 777, 1356), (880, 1179, 1005, 1305), (434, 841, 541, 952), (1090, 1418, 1200, 1514), (688, 62, 783, 161), (878, 888, 982, 994), (329, 1181, 433, 1286), (920, 799, 1027, 910), (629, 647, 728, 735), (254, 1310, 361, 1420), (133, 1040, 249, 1142), (8, 631, 138, 755), (585, 1072, 695, 1196), (778, 256, 879, 371), (809, 799, 918, 904), (784, 721, 886, 816), (682, 798, 775, 887), (154, 1449, 251, 1545), (554, 634, 664, 744), (1038, 1496, 1144, 1587), (940, 1097, 1049, 1211), (1057, 63, 1158, 165), (244, 1120, 374, 1241), (1066, 1383, 1178, 1498), (248, 1053, 344, 1140), (972, 204, 1078, 288), (976, 54, 1078, 164), (1013, 139, 1127, 233), (1038, 380, 1122, 480), (238, 1492, 331, 1593), (329, 1488, 451, 1599), (476, 406, 564, 492), (498, 954, 627, 1047), (784, 236, 888, 338)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
474,../../malaria/images/dedbb10c-43f1-45fb-bb40-3ce2fb874015.png,"[(144, 324, 271, 447), (524, 968, 638, 1083), (188, 1466, 309, 1574), (650, 1288, 767, 1399), (45, 524, 158, 623), (130, 981, 242, 1108), (963, 881, 1073, 1012), (832, 922, 952, 1035), (635, 820, 759, 938), (292, 723, 408, 838), (449, 1378, 564, 1488), (589, 215, 690, 311), (994, 101, 1122, 228), (1046, 677, 1163, 792), (326, 241, 441, 349), (838, 319, 952, 432), (676, 1070, 780, 1194), (269, 33, 363, 155), (369, 999, 477, 1130), (803, 565, 914, 695), (487, 1269, 596, 1365), (1008, 1045, 1133, 1182), (541, 1113, 663, 1216), (182, 1219, 323, 1332), (842, 1189, 954, 1326), (11, 815, 131, 944), (872, 651, 980, 781), (148, 717, 264, 845), (344, 84, 462, 204), (117, 608, 240, 728)]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
475,../../malaria/images/5955289d-19e5-45ef-a012-c8ea08ef45e2.png,"[(979, 294, 1087, 410), (145, 17, 270, 143), (571, 350, 696, 476), (847, 1086, 963, 1220), (289, 1098, 409, 1212), (222, 1021, 342, 1149), (134, 399, 250, 527), (945, 51, 1064, 177), (110, 755, 221, 883), (319, 1289, 439, 1422), (1071, 444, 1186, 551), (397, 857, 514, 972), (610, 604, 716, 722), (466, 419, 588, 539), (640, 1105, 746, 1228), (520, 1166, 650, 1287), (380, 1143, 492, 1262), (197, 1455, 323, 1589), (249, 181, 368, 317), (734, 1278, 865, 1408), (744, 222, 861, 339), (1054, 1469, 1168, 1587), (417, 1344, 545, 1463), (950, 896, 1080, 1010), (188, 673, 303, 797), (552, 843, 685, 980), (612, 1236, 730, 1350), (34, 538, 151, 653), (377, 141, 510, 244), (494, 82, 602, 203), (791, 845, 903, 956), (979, 762, 1095, 879), (545, 214, 682, 332), (666, 700, 766, 795), (1066, 652, 1179, 775), (496, 1036, 622, 1161), (732, 1184, 861, 1331), (714, 325, 840, 425), (11, 412, 139, 535), (131, 1037, 244, 1148), (500, 1449, 610, 1560), (326, 519, 447, 656), (167, 822, 296, 941), (806, 1452, 904, 1576), (948, 522, 1067, 649), (28, 843, 147, 959), (72, 940, 203, 1064), (99, 1318, 214, 1432), (1049, 24, 1158, 136), (243, 444, 354, 547), (58, 682, 154, 779), (1010, 536, 1132, 659), (726, 494, 847, 597), (1037, 942, 1162, 1071), (158, 1114, 271, 1241), (397, 541, 517, 661), (833, 1411, 947, 1527), (690, 973, 796, 1098), (378, 200, 506, 314), (626, 82, 732, 197), (532, 680, 644, 791), (1063, 229, 1184, 347), (1071, 863, 1189, 995), (1070, 340, 1185, 439), (549, 46, 670, 165), (520, 1405, 630, 1532), (702, 565, 817, 649), (743, 965, 848, 1081), (44, 993, 137, 1129), (876, 411, 1013, 524), (882, 369, 988, 464), (636, 129, 745, 246), (485, 670, 609, 774)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
